transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p_0	hist5p_1	hist5p_2	hist5p_3	hist5p_4	hist5p_5	hist5p_6	hist5p_7	hist5p_8	hist5p_9	hist3p_0	hist3p_1	hist3p_2	hist3p_3	hist3p_4	hist3p_5	hist3p_6	hist3p_7	hist3p_8	hist3p_9
ENSMUST00000107818	Ankrd40	ENSMUSG00000020864	102.0	1719.03313708342	941.665293544163	0.586295933860114	246.0	71.0	146.256574974339	66.5594394352212	0.532597209593652	18.48	2.57514272707449	ENSMUST00000107818	0.1764705882352941	0.0686274509803921	0.1078431372549019	0.0980392156862745	0.0588235294117647	0.1078431372549019	0.1372549019607843	0.0686274509803921	0.1274509803921568	0.0490196078431372	0.0	0.0098039215686274	0.0	0.0	0.2745098039215686	0.0	0.0686274509803921	0.0098039215686274	0.1176470588235294	0.5196078431372549
ENSMUST00000021239	Lrrc59	ENSMUSG00000020869	453.0	1540.30946870193	683.493345793323	0.53448881690969	211.0	334.0	136.52247699987	63.2050150227574	0.526655458778331	13.94	2.30890909729325	ENSMUST00000021239	0.081858407079646	0.0154867256637168	0.243362831858407	0.0619469026548672	0.0929203539823008	0.0730088495575221	0.1216814159292035	0.1128318584070796	0.1592920353982301	0.0376106194690265	0.0	0.0	0.0331858407079646	0.0	0.0066371681415929	0.1814159292035398	0.0044247787610619	0.0044247787610619	0.0	0.7699115044247787
ENSMUST00000021277	Aurkb	ENSMUSG00000020897	52.0	1918.56484533335	75.7205217504108	0.58051781629022	232.0	42.0	167.372278919049	67.1234950673398	0.55351152491439	19.17	4.98508927537997	ENSMUST00000021277	0.4230769230769231	0.0384615384615384	0.0192307692307692	0.0961538461538461	0.0576923076923076	0.1153846153846153	0.0769230769230769	0.1153846153846153	0.0384615384615384	0.0192307692307692	0.0	0.0	0.0	0.0	0.0	0.0192307692307692	0.0192307692307692	0.0	0.0192307692307692	0.9423076923076924
ENSMUST00000107358	Stat5b	ENSMUSG00000020919	18.0	1957.43330411597	1198.94459013132	0.568953362238025	198.0	14.0	161.2644187262	76.9834921402303	0.580547040430454	38.46	1.74700859944208	ENSMUST00000107358	0.0	0.0	0.1111111111111111	0.0555555555555555	0.0	0.0555555555555555	0.1111111111111111	0.1666666666666666	0.2777777777777778	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0555555555555555	0.0	0.0	0.0555555555555555	0.8888888888888888
ENSMUST00000107156	Lsm12	ENSMUSG00000020922	41.0	883.111458552185	429.539471225819	0.566717803560896	270.0	28.0	150.58706041139	40.8090671017768	0.490136047741661	4.92	3.30766409032092	ENSMUST00000107156	0.048780487804878	0.1951219512195122	0.048780487804878	0.048780487804878	0.073170731707317	0.0975609756097561	0.048780487804878	0.2926829268292683	0.1219512195121951	0.024390243902439	0.0	0.0	0.024390243902439	0.1219512195121951	0.048780487804878	0.073170731707317	0.0	0.0	0.0	0.7317073170731707
ENSMUST00000174302	Ubtf	ENSMUSG00000020923	39.0	1330.069538224	659.326142234126	0.554689969184714	280.0	29.0	158.802757629366	62.2157571151911	0.553732953808878	32.92	3.03009182106208	ENSMUST00000174302	0.027027027027027	0.027027027027027	0.0	0.081081081081081	0.2432432432432432	0.3513513513513513	0.027027027027027	0.027027027027027	0.1351351351351351	0.081081081081081	0.0	0.0	0.0	0.0	0.0	0.0	0.7297297297297297	0.0	0.0	0.2702702702702703
ENSMUST00000021314	Nmt1	ENSMUSG00000020936	173.0	1655.89215509213	668.824464905098	0.478727018459008	167.0	127.0	141.457994055614	78.9372736519398	0.54435478558827	2.45	4.45229902428449	ENSMUST00000021314	0.3063583815028902	0.1040462427745664	0.1502890173410404	0.2485549132947976	0.0115606936416184	0.0231213872832369	0.0346820809248554	0.0231213872832369	0.0693641618497109	0.0289017341040462	0.0	0.0	0.0057803468208092	0.0173410404624277	0.7745664739884393	0.0	0.0	0.0	0.0	0.2023121387283237
ENSMUST00000021333	Foxg1	ENSMUSG00000020950	140.0	1328.42823392224	500.509193587648	0.531749402011768	266.0	102.0	151.200268061617	70.3722598767209	0.522334723932909	4.89	0.391680626890963	ENSMUST00000021333	0.0071428571428571	0.0	0.0071428571428571	0.0928571428571428	0.0857142857142857	0.0928571428571428	0.1428571428571428	0.2142857142857142	0.2857142857142857	0.0714285714285714	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0142857142857142	0.9785714285714284
ENSMUST00000021347	Sel1l	ENSMUSG00000020964	47.0	2336.4993818639	1604.13115415133	0.596146231392849	192.0	36.0	195.679671149982	89.1564292533715	0.552082114184966	28.53	6.84795744874428	ENSMUST00000021347	0.1063829787234042	0.0638297872340425	0.0212765957446808	0.0425531914893617	0.1276595744680851	0.1063829787234042	0.0425531914893617	0.1489361702127659	0.1276595744680851	0.2127659574468085	0.0425531914893617	0.0	0.0	0.0	0.0	0.1489361702127659	0.1914893617021276	0.0212765957446808	0.0	0.5957446808510638
ENSMUST00000021362	Klhdc2	ENSMUSG00000020978	147.0	1715.15088733141	45.009891520009	0.691052162301905	189.0	97.0	177.614579740405	91.2085640693245	0.544862449268557	12.48	8.42267249993479	ENSMUST00000021362	0.3401360544217687	0.0816326530612244	0.0680272108843537	0.1020408163265306	0.1156462585034013	0.1020408163265306	0.1156462585034013	0.0680272108843537	0.0068027210884353	0.0	0.0	0.0	0.0	0.0	0.0	0.0136054421768707	0.0	0.0068027210884353	0.979591836734694	0.0
ENSMUST00000021380	Trappc6b	ENSMUSG00000020993	77.0	1100.55107749599	336.254521841156	0.481582070700399	290.0	48.0	187.48649221878	88.9613733633144	0.55392336511668	24.83	2.2633241664386494	ENSMUST00000021380	0.2857142857142857	0.0909090909090909	0.0779220779220779	0.0779220779220779	0.1168831168831168	0.1298701298701298	0.1168831168831168	0.0909090909090909	0.0129870129870129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0389610389610389	0.0259740259740259	0.935064935064935
ENSMUST00000170188	Ptpn21	ENSMUSG00000021009	40.0	1953.69224240647	1109.67163590795	0.553144418972336	225.0	27.0	205.306204613876	78.2974224146206	0.490524703272821	14.68	3.20867688518977	ENSMUST00000170188	0.0	0.0	0.05	0.025	0.025	0.15	0.1	0.075	0.35	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.025	0.875
ENSMUST00000110105	Zc3h14	ENSMUSG00000021012	89.0	1814.99465296414	665.438490083029	0.514711196317628	244.0	71.0	130.992968055305	67.2265865426729	0.531500106996362	8.37	5.16073906733628	ENSMUST00000110105	0.1011235955056179	0.0898876404494382	0.1348314606741573	0.1573033707865168	0.146067415730337	0.1685393258426966	0.0898876404494382	0.0337078651685393	0.0674157303370786	0.0112359550561797	0.0	0.0	0.0	0.0	0.0	0.0112359550561797	0.0112359550561797	0.7303370786516854	0.0	0.247191011235955
ENSMUST00000021405	Polr2h	ENSMUSG00000021018	87.0	834.607019587561	50.3097313134733	0.296579674607734	290.0	67.0	142.333199062353	59.7435639488308	0.487595555316906	6.61	3.23090435485688	ENSMUST00000021405	0.0114942528735632	0.2873563218390804	0.5287356321839081	0.057471264367816	0.0229885057471264	0.0459770114942528	0.0114942528735632	0.0229885057471264	0.0114942528735632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114942528735632	0.9885057471264368
ENSMUST00000021412	Psma6	ENSMUSG00000021024	458.0	1018.38995659165	39.551584429362	0.496052762696836	199.0	368.0	135.181963496622	54.5218820570378	0.504095537381536	2.44	9.98786471649535	ENSMUST00000021412	0.4170305676855895	0.1550218340611353	0.0655021834061135	0.0480349344978165	0.0633187772925764	0.0807860262008733	0.074235807860262	0.056768558951965	0.0393013100436681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021834061135371	0.0021834061135371	0.0043668122270742	0.9912663755458516
ENSMUST00000021413	Nfkbia	ENSMUSG00000021025	57.0	1570.36625198272	20.5110683627913	0.740849119624238	190.0	45.0	119.955459130367	56.4937930105515	0.528196199011826	1.88	0.1	ENSMUST00000021413	0.3508771929824561	0.0526315789473684	0.0350877192982456	0.0175438596491228	0.0701754385964912	0.0350877192982456	0.0526315789473684	0.2456140350877192	0.1228070175438596	0.0175438596491228	0.0	0.0	0.0	0.0	0.0175438596491228	0.0	0.0	0.0	0.0	0.9824561403508772
ENSMUST00000021424	Sptlc2	ENSMUSG00000021036	91.0	1782.53823112315	725.701851451243	0.502865605178571	299.0	64.0	172.901301057313	63.2107455803832	0.525215871329955	4.54	3.6121674274057	ENSMUST00000021424	0.3406593406593406	0.2197802197802197	0.1978021978021978	0.0219780219780219	0.0219780219780219	0.0219780219780219	0.0109890109890109	0.0439560439560439	0.0549450549450549	0.0659340659340659	0.0	0.0109890109890109	0.0219780219780219	0.7032967032967034	0.0109890109890109	0.0439560439560439	0.0109890109890109	0.0	0.0	0.1978021978021978
ENSMUST00000021428	Snw1	ENSMUSG00000021039	74.0	1516.21500949721	568.829277815648	0.520627236629908	170.0	58.0	150.980655959412	59.6031504063324	0.553670955903031	22.03	1.44911108305556	ENSMUST00000021428	0.1891891891891892	0.027027027027027	0.0405405405405405	0.1081081081081081	0.1486486486486486	0.1351351351351351	0.1216216216216216	0.1216216216216216	0.081081081081081	0.027027027027027	0.0	0.0	0.0	0.0405405405405405	0.0	0.0	0.0	0.0	0.0945945945945946	0.8648648648648649
ENSMUST00000021450	Sgpp1	ENSMUSG00000021054	114.0	1829.37286039882	907.406209571912	0.544100106190256	158.0	83.0	155.03302298934	72.103338776553	0.500178325819974	18.0	0.8706737204506029	ENSMUST00000021450	0.0530973451327433	0.0530973451327433	0.0530973451327433	0.0265486725663716	0.1061946902654867	0.0530973451327433	0.1150442477876106	0.1946902654867256	0.247787610619469	0.0973451327433628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088495575221238	0.0	0.991150442477876
ENSMUST00000021467	Sav1	ENSMUSG00000021067	79.0	1774.0530488691	599.793460575106	0.533520785883094	188.0	65.0	160.248988938309	68.5875875184782	0.513094736686406	3.62	2.28954632783483	ENSMUST00000021467	0.2432432432432432	0.027027027027027	0.0945945945945946	0.1756756756756756	0.081081081081081	0.0675675675675675	0.0405405405405405	0.1351351351351351	0.1081081081081081	0.027027027027027	0.0	0.0	0.0	0.0	0.0	0.1756756756756756	0.0135135135135135	0.027027027027027	0.0	0.7837837837837838
ENSMUST00000021479	Actr10	ENSMUSG00000021076	187.0	1484.60174880644	267.258880175341	0.622832321566314	227.0	142.0	161.048303390221	75.0320246098762	0.532695995477903	1.93	7.08388452916037	ENSMUST00000021479	0.5066666666666667	0.18	0.1666666666666666	0.1133333333333333	0.02	0.0066666666666666	0.0	0.0066666666666666	0.0	0.0	0.0	0.0	0.0066666666666666	0.8866666666666667	0.0066666666666666	0.0733333333333333	0.0133333333333333	0.0	0.0	0.0133333333333333
ENSMUST00000021514	Ppm1a	ENSMUSG00000021096	101.0	1677.78683151062	630.488537591106	0.506188256249395	140.0	78.0	188.019864671522	86.5459181706564	0.543881322900865	10.15	1.83442599339324	ENSMUST00000021514	0.2574257425742574	0.2871287128712871	0.3465346534653465	0.0693069306930693	0.0	0.0198019801980198	0.0	0.0	0.0198019801980198	0.0	0.0	0.0198019801980198	0.0099009900990099	0.900990099009901	0.0297029702970297	0.0	0.0	0.0099009900990099	0.0	0.0297029702970297
ENSMUST00000021530	Hif1a	ENSMUSG00000021109	77.0	2108.08660505575	1173.21715417017	0.548299339019772	195.0	43.0	211.809141461716	56.7772957074431	0.531452622833304	20.0	1.9769578200199	ENSMUST00000021530	0.0779220779220779	0.0389610389610389	0.0129870129870129	0.0909090909090909	0.0519480519480519	0.0649350649350649	0.1948051948051948	0.3116883116883117	0.1428571428571428	0.0129870129870129	0.0129870129870129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7532467532467533	0.2337662337662337
ENSMUST00000071230	Eif2s1	ENSMUSG00000021116	279.0	1520.60472228113	107.32952975305	0.709460011400223	180.0	205.0	149.561933185848	67.8364516548596	0.536447414335875	22.23	3.20694630259501	ENSMUST00000071230	0.2913669064748201	0.1223021582733813	0.1366906474820144	0.316546762589928	0.1258992805755395	0.0071942446043165	0.0	0.0	0.0	0.0	0.0	0.0035971223021582	0.0035971223021582	0.0035971223021582	0.1258992805755395	0.8633093525179856	0.0	0.0	0.0	0.0
ENSMUST00000055262	Vti1b	ENSMUSG00000021124	192.0	1074.03156136968	80.5580220623059	0.543845679424007	170.0	153.0	123.354328043702	66.8619176662543	0.527264694723252	9.39	8.93402985294817	ENSMUST00000055262	0.03125	0.4166666666666667	0.0729166666666666	0.1458333333333333	0.09375	0.09375	0.0989583333333333	0.046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104166666666666	0.9739583333333334	0.015625
ENSMUST00000021552	Zfp36l1	ENSMUSG00000021127	122.0	1521.02626554449	809.163220709416	0.565224309591759	256.0	88.0	197.223926290223	101.479015346218	0.541833521044215	9.74	0.1	ENSMUST00000021552	0.0737704918032786	0.0163934426229508	0.0245901639344262	0.0655737704918032	0.0573770491803278	0.0655737704918032	0.1229508196721311	0.221311475409836	0.2950819672131147	0.0573770491803278	0.0	0.0	0.0	0.0081967213114754	0.0	0.0081967213114754	0.0	0.0	0.0	0.9836065573770492
ENSMUST00000094693	Srsf5	ENSMUSG00000021134	77.0	1508.77186663393	143.881264915668	0.598121321767245	226.0	64.0	255.605261256383	75.8905533198277	0.583958644866294	2.41	3.42986529145653	ENSMUST00000094693	0.3896103896103896	0.0909090909090909	0.0259740259740259	0.1168831168831168	0.0649350649350649	0.0519480519480519	0.0909090909090909	0.0779220779220779	0.0779220779220779	0.0129870129870129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1688311688311688	0.0519480519480519	0.7792207792207793
ENSMUST00000021595	Psmc1	ENSMUSG00000021178	507.0	1565.78537985651	33.370658881931	0.65515609495616	178.0	384.0	134.169989612928	60.9847811889702	0.521216756651396	6.19	10.7801612267079	ENSMUST00000021595	0.3826429980276134	0.0571992110453648	0.0571992110453648	0.0631163708086785	0.0729783037475345	0.0887573964497041	0.1380670611439842	0.0788954635108481	0.059171597633136	0.0019723865877712	0.0	0.0	0.0	0.0019723865877712	0.0	0.0	0.0	0.0	0.0019723865877712	0.9960552268244576
ENSMUST00000222587	Fbln5	ENSMUSG00000021186	116.0	1450.61258521334	549.832651814984	0.533086551114605	185.0	82.0	155.435882468037	69.5475424122625	0.526848773958909	13.88	11.6464561070293	ENSMUST00000222587	0.0086206896551724	0.0948275862068965	0.0689655172413793	0.0862068965517241	0.0948275862068965	0.0948275862068965	0.1293103448275862	0.146551724137931	0.2413793103448276	0.0344827586206896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086206896551724	0.0	0.9913793103448276
ENSMUST00000099946	Net1	ENSMUSG00000021215	75.0	1257.44964536772	611.034833746195	0.560466633141032	249.0	54.0	141.851211759872	68.5177449598487	0.493141331858251	3.33	0.4833209917558479	ENSMUST00000099946	0.0	0.0266666666666666	0.0	0.08	0.0933333333333333	0.1066666666666666	0.24	0.4	0.0533333333333333	0.0	0.0	0.0	0.0	0.0133333333333333	0.0	0.0	0.0	0.0133333333333333	0.9733333333333334	0.0
ENSMUST00000021649	Acot2	ENSMUSG00000021226	18.0	1148.59675501993	490.53666247959	0.553788249912994	370.0	14.0	154.357409890544	27.4659012236092	0.551821739040182	30.16	0.3232962148260449	ENSMUST00000021649	0.0555555555555555	0.0555555555555555	0.0	0.0555555555555555	0.1111111111111111	0.0	0.0555555555555555	0.5555555555555556	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555555555	0.9444444444444444
ENSMUST00000021668	Npc2	ENSMUSG00000021242	848.0	1153.00496924955	343.260718445825	0.405168052191068	159.0	652.0	132.541100285662	57.284744777712	0.494660351021905	1.64	16.0895730437287	ENSMUST00000021668	0.4846698113207547	0.1509433962264151	0.2063679245283018	0.1320754716981132	0.0035377358490566	0.0058962264150943	0.0058962264150943	0.0047169811320754	0.0035377358490566	0.0023584905660377	0.0	0.0011792452830188	0.0106132075471698	0.0141509433962264	0.9316037735849056	0.0011792452830188	0.0	0.0	0.0	0.0412735849056603
ENSMUST00000040766	Tmed10	ENSMUSG00000021248	307.0	1398.83230543915	729.928284134569	0.573809011875993	215.0	214.0	138.453713361662	59.2432606199535	0.51892037098439	16.33	5.02232118483267	ENSMUST00000040766	0.0490196078431372	0.4379084967320261	0.0522875816993464	0.0490196078431372	0.0980392156862745	0.0980392156862745	0.0816993464052287	0.0718954248366013	0.0522875816993464	0.0098039215686274	0.0	0.0	0.0	0.0	0.0	0.0	0.0032679738562091	0.0261437908496732	0.0	0.9705882352941176
ENSMUST00000101055	Ccnk	ENSMUSG00000021258	32.0	1602.60853868429	548.397405219507	0.561716526540881	190.0	22.0	120.684805457512	56.3720784654957	0.541051261878995	25.88	4.59596818322678	ENSMUST00000101055	0.03125	0.0625	0.0625	0.15625	0.0	0.15625	0.0625	0.125	0.21875	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000117269	Traf3	ENSMUSG00000021277	21.0	1541.57124350974	862.213724233549	0.586710912470575	230.0	16.0	213.122185376091	60.1878680847709	0.563422669906836	27.78	0.907972055510928	ENSMUST00000117269	0.0	0.0476190476190476	0.0	0.0	0.0	0.0	0.1428571428571428	0.0476190476190476	0.3333333333333333	0.4285714285714285	0.0	0.0	0.0476190476190476	0.0	0.0	0.0	0.0	0.0	0.0	0.9523809523809524
ENSMUST00000102745	Tnfaip2	ENSMUSG00000021281	101.0	1669.68705638972	918.752039528654	0.565296814865227	148.0	66.0	166.913143318733	74.1209522242457	0.527680359835742	18.57	1.17923120080169	ENSMUST00000102745	0.0198019801980198	0.0	0.0495049504950495	0.0693069306930693	0.0396039603960396	0.0495049504950495	0.1188118811881188	0.2475247524752475	0.2574257425742574	0.1485148514851485	0.0	0.0	0.0	0.0	0.0	0.0	0.0099009900990099	0.0	0.0	0.99009900990099
ENSMUST00000166123	Eif5	ENSMUSG00000021282	215.0	1930.87204638456	787.857865966147	0.510479151943172	219.0	162.0	159.994414461734	70.4215571589857	0.53927621266554	15.48	2.47009802245669	ENSMUST00000166123	0.1813953488372093	0.0697674418604651	0.0837209302325581	0.1023255813953488	0.0976744186046511	0.0883720930232558	0.1162790697674418	0.1069767441860465	0.1255813953488372	0.027906976744186	0.0	0.0	0.0093023255813953	0.0	0.0046511627906976	0.2790697674418604	0.0093023255813953	0.2	0.0325581395348837	0.4651162790697674
ENSMUST00000021761	Trim27	ENSMUSG00000021326	49.0	2112.32612097653	32.4759584188645	0.685041488872405	208.0	34.0	199.397084215942	40.1628183142374	0.634605602320654	13.75	0.887279976498336	ENSMUST00000021761	0.3265306122448979	0.1428571428571428	0.1224489795918367	0.2040816326530612	0.1836734693877551	0.0204081632653061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUST00000021787	Tfap2a	ENSMUSG00000021359	37.0	1719.99396523013	859.157616347763	0.546061261568519	216.0	26.0	150.470749745349	48.9173807989339	0.551835586517727	11.29	0.599330534944834	ENSMUST00000021787	0.081081081081081	0.081081081081081	0.1621621621621621	0.081081081081081	0.1351351351351351	0.1891891891891892	0.027027027027027	0.1081081081081081	0.1351351351351351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3243243243243243	0.1891891891891892	0.3243243243243243	0.1621621621621621
ENSMUST00000021794	Nedd9	ENSMUSG00000021365	15.0	2646.3647367906	653.811004785425	0.597407841531705	388.0	13.0	159.081913583834	59.6551458483342	0.55981665012161	9.52	0.145954284294355	ENSMUST00000021794	0.0	0.0	0.1333333333333333	0.0666666666666666	0.2666666666666666	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666666666	0.0	0.0	0.9333333333333332
ENSMUST00000021832	Wrnip1	ENSMUSG00000021400	42.0	1655.19616620311	587.593094590964	0.554487397740452	236.0	29.0	156.906145035461	78.2574186270901	0.543174924307542	21.62	3.35790988515098	ENSMUST00000021832	0.0476190476190476	0.0238095238095238	0.1666666666666666	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.1428571428571428	0.0952380952380952	0.2619047619047619	0.0476190476190476	0.0	0.0238095238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761904761904762
ENSMUST00000021864	Ssr1	ENSMUSG00000021427	252.0	1573.3484545699	791.028754723079	0.557663220761061	223.0	181.0	143.91801991894	71.5227196885198	0.516609105066179	3.89	2.86770039784086	ENSMUST00000021864	0.3452380952380952	0.2658730158730158	0.3412698412698413	0.0119047619047619	0.0079365079365079	0.0039682539682539	0.0	0.0039682539682539	0.0	0.0198412698412698	0.0039682539682539	0.1706349206349206	0.7301587301587301	0.0436507936507936	0.0119047619047619	0.0158730158730158	0.0	0.0	0.0	0.0238095238095238
ENSMUST00000021903	Gadd45g	ENSMUSG00000021453	33.0	1125.21419259742	20.3494132672185	0.507466371226497	192.0	26.0	187.542320583764	43.1624880968625	0.457205255368908	32.61	0.1	ENSMUST00000021903	0.5151515151515151	0.1212121212121212	0.0	0.1818181818181818	0.0303030303030303	0.0303030303030303	0.0606060606060606	0.0303030303030303	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000021918	Ror2	ENSMUSG00000021464	15.0	1782.2265326211	822.274280288877	0.534512023994263	296.0	12.0	129.809905036665	32.6668801666445	0.447680951211183	27.6	0.9800555849783628	ENSMUST00000021918	0.0	0.0	0.1333333333333333	0.0666666666666666	0.0	0.1333333333333333	0.0666666666666666	0.3333333333333333	0.2	0.0666666666666666	0.0	0.0	0.0	0.0666666666666666	0.0	0.0	0.0	0.0	0.0	0.9333333333333332
ENSMUST00000021920	Sptlc1	ENSMUSG00000021468	40.0	1525.33806490144	700.166571434017	0.547406588691407	237.0	30.0	155.567016545834	67.4073872118266	0.532889230451223	21.44	5.12157193089232	ENSMUST00000021920	0.075	0.025	0.025	0.075	0.075	0.1	0.125	0.3	0.125	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.9
ENSMUST00000021930	Sfxn1	ENSMUSG00000021474	121.0	1472.30745848223	822.615778728163	0.573458410530776	184.0	89.0	172.599261449827	91.0319578841218	0.566655426352478	15.84	5.64807799202968	ENSMUST00000021930	0.0578512396694214	0.0413223140495867	0.0413223140495867	0.0578512396694214	0.0495867768595041	0.1074380165289256	0.1322314049586777	0.1818181818181818	0.1735537190082644	0.1570247933884297	0.0	0.0	0.0082644628099173	0.0082644628099173	0.0082644628099173	0.0	0.0082644628099173	0.0	0.0165289256198347	0.950413223140496
ENSMUST00000222517	Ctsl	ENSMUSG00000021477	1074.0	1414.0339231312	139.493204930444	0.553419837694872	136.0	804.0	153.155593440365	63.5607305352912	0.490192134705	2.03	8.25010386583752	ENSMUST00000222517	0.4888268156424581	0.3258845437616387	0.1601489757914339	0.0027932960893854	0.0027932960893854	0.0195530726256983	0.0	0.0	0.0	0.0	0.0	0.0046554934823091	0.9599627560521417	0.0065176908752327	0.0093109869646182	0.0195530726256983	0.0	0.0	0.0	0.0
ENSMUST00000021940	Lman2	ENSMUSG00000021484	186.0	1566.75568898841	903.808515693176	0.583901572757529	195.0	131.0	150.501310224386	70.3167515742552	0.519877178492464	5.73	3.63317960526128	ENSMUST00000021940	0.2741935483870967	0.1344086021505376	0.1344086021505376	0.043010752688172	0.0483870967741935	0.053763440860215	0.0806451612903225	0.0913978494623656	0.086021505376344	0.053763440860215	0.0	0.0053763440860215	0.0	0.4731182795698925	0.010752688172043	0.0	0.0806451612903225	0.043010752688172	0.0053763440860215	0.3817204301075269
ENSMUST00000046246	Pdlim7	ENSMUSG00000021493	87.0	1731.97481036584	115.534973938544	0.689805296050613	346.0	59.0	179.245763608304	75.4935432432549	0.521454803409005	24.07	2.93329712467324	ENSMUST00000046246	0.2988505747126437	0.0344827586206896	0.0459770114942528	0.0919540229885057	0.1264367816091954	0.1034482758620689	0.1034482758620689	0.1034482758620689	0.0919540229885057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000021990	Ptdss1	ENSMUSG00000021518	65.0	1554.75653609361	704.655840409344	0.546800841575907	267.0	51.0	171.987739756687	80.7260388550481	0.553924305749502	18.38	3.3287565977664	ENSMUST00000021990	0.0	0.0923076923076923	0.0769230769230769	0.0307692307692307	0.0923076923076923	0.2461538461538461	0.2	0.2307692307692307	0.0307692307692307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1076923076923077	0.8769230769230769	0.0153846153846153
ENSMUST00000069557	Smad5	ENSMUSG00000021540	56.0	2246.78070553496	1116.35345431555	0.526393967040256	219.0	44.0	192.216586757388	99.8215693698036	0.571907267579994	19.87	0.856856473174304	ENSMUST00000069557	0.0535714285714285	0.0	0.0357142857142857	0.0535714285714285	0.0178571428571428	0.0714285714285714	0.125	0.1964285714285714	0.25	0.1964285714285714	0.0	0.0	0.0178571428571428	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.9107142857142856
ENSMUST00000022060	Pdcd6	ENSMUSG00000021576	108.0	1127.72473001684	87.625922881698	0.486584582046127	202.0	84.0	156.867936926179	61.5019613495102	0.522347254273294	21.96	8.30497597125329	ENSMUST00000022060	0.5	0.0648148148148148	0.0462962962962962	0.0925925925925925	0.074074074074074	0.0648148148148148	0.074074074074074	0.0555555555555555	0.0185185185185185	0.0092592592592592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000022082	Glrx	ENSMUSG00000021591	33.0	1330.32936301887	18.463619524571	0.646975467177007	243.0	22.0	133.101923134237	56.8973207785359	0.561633962992957	24.46	1.65110617364136	ENSMUST00000022082	0.3636363636363636	0.0	0.1212121212121212	0.0606060606060606	0.1212121212121212	0.1212121212121212	0.0909090909090909	0.0303030303030303	0.0909090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000022089	Med10	ENSMUSG00000021598	79.0	926.045473836305	182.211578072286	0.40191893049003	246.0	60.0	147.756226778579	63.4206624245957	0.495383932442336	8.46	3.66179432333257	ENSMUST00000022089	0.5949367088607594	0.0886075949367088	0.0759493670886076	0.0632911392405063	0.0632911392405063	0.0126582278481012	0.0759493670886076	0.0	0.0253164556962025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126582278481012	0.9873417721518988
ENSMUST00000022098	Mrpl36	ENSMUSG00000021607	100.0	945.785368470363	29.1291840852393	0.637059000773721	179.0	68.0	135.912629304201	65.74110365094	0.541415235380884	6.3	1.48491243509518	ENSMUST00000022098	0.59	0.07	0.04	0.08	0.04	0.07	0.08	0.01	0.02	0.0	0.0	0.0	0.01	0.0	0.01	0.25	0.0	0.0	0.0	0.73
ENSMUST00000067246	Slc30a5	ENSMUSG00000021629	54.0	1867.99045775134	948.389921291918	0.571105569862897	241.0	37.0	171.453969956162	61.0986537696602	0.49899385817236	6.61	1.92717657099925	ENSMUST00000067246	0.1111111111111111	0.0555555555555555	0.0	0.074074074074074	0.0555555555555555	0.1481481481481481	0.1481481481481481	0.1111111111111111	0.2407407407407407	0.0555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185185185185	0.9814814814814816
