transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p_0	hist5p_1	hist5p_2	hist5p_3	hist5p_4	hist5p_5	hist5p_6	hist5p_7	hist5p_8	hist5p_9	hist3p_0	hist3p_1	hist3p_2	hist3p_3	hist3p_4	hist3p_5	hist3p_6	hist3p_7	hist3p_8	hist3p_9
ENSMUST00000006851	Qrich1	ENSMUSG00000006673	336.0	1600.00037688728	870.185372515449	0.561601656925491	177.0	216.0	157.713306337431	70.4615891403805	0.498534841728949	2.59	0.703434121332831	ENSMUST00000006851	0.0327380952380952	0.0238095238095238	0.0386904761904761	0.0386904761904761	0.0714285714285714	0.0863095238095238	0.1160714285714285	0.1458333333333333	0.25	0.1964285714285714	0.0	0.0	0.0029761904761904	0.0	0.0	0.0	0.0	0.0029761904761904	0.0029761904761904	0.9910714285714286
ENSMUST00000051477	Cdc42	ENSMUSG00000006699	1682.0	1384.86850487604	587.719961600777	0.535851303188172	173.0	1135.0	135.926397086994	61.353093042159	0.507180825553367	2.17	4.76254884810859	ENSMUST00000051477	0.2569898869720404	0.0606781677572873	0.074360499702558	0.0832837596668649	0.0707911957168352	0.0803093396787626	0.0773349196906603	0.1481261154074955	0.1023200475907198	0.0458060678167757	0.0	0.0011897679952409	0.0005948839976204	0.0315288518738845	0.173111243307555	0.0005948839976204	0.0005948839976204	0.0356930398572278	0.0011897679952409	0.7555026769779893
ENSMUST00000110382	Gmnn	ENSMUSG00000006715	135.0	1033.2440339977	43.2317440429224	0.45376342122965	187.0	94.0	173.766797022542	58.8189929537503	0.49357133126214	13.48	4.64543635194452	ENSMUST00000110382	0.5597014925373134	0.0671641791044776	0.044776119402985	0.0522388059701492	0.044776119402985	0.0970149253731343	0.0597014925373134	0.0298507462686567	0.044776119402985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000007130	Ctnnb1	ENSMUSG00000006932	1740.0	1680.53995488358	1032.47099919436	0.576080018086514	136.0	1153.0	164.721752428615	72.9866095669551	0.519579613679948	8.3	6.69158027704985	ENSMUST00000007130	0.0454022988505747	0.0189655172413793	0.0229885057471264	0.0367816091954023	0.0586206896551724	0.0545977011494252	0.1005747126436781	0.1597701149425287	0.2488505747126436	0.253448275862069	0.0	0.0	0.0	0.0022988505747126	0.0	0.0005747126436781	0.0017241379310344	0.0011494252873563	0.0028735632183908	0.9913793103448276
ENSMUST00000007139	Eif1b	ENSMUSG00000006941	301.0	934.697937787147	74.5906147948091	0.561132068105286	159.0	196.0	149.704416706986	65.5338307213817	0.532609783415218	14.79	1.30762941569571	ENSMUST00000007139	0.0566666666666666	0.2766666666666666	0.17	0.0533333333333333	0.0666666666666666	0.1266666666666666	0.1066666666666666	0.09	0.05	0.0033333333333333	0.0	0.0	0.0	0.0	0.0	0.0033333333333333	0.0	0.0	0.0033333333333333	0.9933333333333332
ENSMUST00000007212	Psmd2	ENSMUSG00000006998	2883.0	1644.38228440655	858.019098509281	0.553128233745392	134.0	2073.0	137.641334156379	62.6321083824651	0.510703698014006	1.97	10.6764370767793	ENSMUST00000007212	0.0718002081165452	0.0405827263267429	0.0294831772459243	0.047173083593479	0.0627818244883801	0.0905306971904266	0.1321540062434963	0.1716961498439126	0.2303156434269857	0.1234824835241068	0.0	0.0006937218175511	0.0	0.0003468609087755	0.0010405827263267	0.0017343045438779	0.002428026361429	0.0013874436351023	0.0045091918140825	0.9878598681928548
ENSMUST00000007257	Clic1	ENSMUSG00000007041	3662.0	1155.22145548685	115.18099333096	0.549090043971445	112.0	2599.0	139.144492566263	58.1664598870062	0.50087898906393	1.26	11.5732019825266	ENSMUST00000007257	0.0019115237575095	0.0884762424904423	0.2241944292736209	0.2315674494811578	0.0887493173129437	0.0909339158929546	0.0824685963954123	0.0868377935554342	0.0950300382304751	0.0098306936100491	0.0	0.0	0.0002730748225013	0.0010922992900054	0.0024576734025122	0.0043691971600218	0.0038230475150191	0.0101037684325505	0.0382304751501911	0.9396504642271982
ENSMUST00000114011	Lsm2	ENSMUSG00000007050	789.0	872.809112382589	57.0394944526938	0.373031409106293	178.0	535.0	148.841470036023	60.569808698916	0.488350136006573	2.63	5.86260759869019	ENSMUST00000114011	0.5609137055837563	0.1967005076142132	0.0418781725888324	0.0304568527918781	0.0393401015228426	0.0418781725888324	0.0228426395939086	0.0583756345177665	0.0050761421319796	0.0025380710659898	0.0	0.0	0.0	0.0012690355329949	0.0	0.0	0.0063451776649746	0.0063451776649746	0.0050761421319796	0.980964467005076
ENSMUST00000007559	Gatad1	ENSMUSG00000007415	722.0	1173.01653860748	452.894354589647	0.503297678424887	183.0	488.0	125.666735819056	58.5527464320493	0.507735411334885	8.07	6.28859017174928	ENSMUST00000007559	0.167590027700831	0.0914127423822714	0.0872576177285318	0.1094182825484764	0.1149584487534626	0.1080332409972299	0.1385041551246537	0.077562326869806	0.0817174515235457	0.0235457063711911	0.0	0.0013850415512465	0.0013850415512465	0.002770083102493	0.2188365650969529	0.002770083102493	0.3157894736842105	0.0	0.002770083102493	0.4542936288088642
ENSMUST00000007602	M6pr	ENSMUSG00000007458	305.0	1373.68163034922	622.271967915583	0.530734390440506	159.0	214.0	136.264448225534	72.6209015737265	0.542247246885705	1.68	4.11687775440355	ENSMUST00000007602	0.0098360655737704	0.1147540983606557	0.0524590163934426	0.0557377049180327	0.0983606557377049	0.1344262295081967	0.0885245901639344	0.2163934426229508	0.180327868852459	0.0491803278688524	0.0	0.0	0.0032786885245901	0.0	0.0	0.0032786885245901	0.121311475409836	0.0	0.0	0.8721311475409836
ENSMUST00000095078	Lrrc8a	ENSMUSG00000007476	136.0	1068.88462249872	394.707268666636	0.508684167551163	154.0	96.0	179.360907903529	73.2759340751784	0.538277275465362	18.83	0.164201093828093	ENSMUST00000095078	0.0	0.0	0.0	0.0	0.0073529411764705	0.0147058823529411	0.0735294117647058	0.2867647058823529	0.3088235294117647	0.3088235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUST00000007708	Ppp2r1a	ENSMUSG00000007564	1780.0	1700.80722944937	615.66692929591	0.515629091480991	116.0	1258.0	145.130908254961	62.5082203034876	0.496000578056125	1.73	6.03613027559866	ENSMUST00000007708	0.1702247191011236	0.0376404494382022	0.0561797752808988	0.0792134831460674	0.0820224719101123	0.1112359550561797	0.1320224719101123	0.1646067415730337	0.1359550561797752	0.0308988764044943	0.0	0.0	0.0	0.0022471910112359	0.0005617977528089	0.0016853932584269	0.0005617977528089	0.0016853932584269	0.0033707865168539	0.9898876404494382
ENSMUST00000115453	Cav1	ENSMUSG00000007655	684.0	1532.79816975004	710.89283296453	0.541034004765859	153.0	440.0	141.247624101474	58.8470591099832	0.504081443678614	7.07	2.6530140343502695	ENSMUST00000115453	0.1023391812865497	0.0409356725146198	0.0365497076023391	0.0511695906432748	0.0862573099415204	0.1198830409356725	0.141812865497076	0.1725146198830409	0.2280701754385964	0.0204678362573099	0.0	0.0	0.0	0.0014619883040935	0.0014619883040935	0.0014619883040935	0.0014619883040935	0.0043859649122807	0.0014619883040935	0.9883040935672516
ENSMUST00000007803	Bcl2l1	ENSMUSG00000007659	253.0	1490.83707186855	572.213530911401	0.546524316679405	253.0	176.0	153.332990617448	57.5799196231007	0.495057946360877	9.68	0.407340398818168	ENSMUST00000007803	0.047808764940239	0.0358565737051792	0.0836653386454183	0.0876494023904382	0.0637450199203187	0.1195219123505976	0.1075697211155378	0.1673306772908366	0.2111553784860557	0.0756972111553784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039840637450199	0.99601593625498
ENSMUST00000007814	Khsrp	ENSMUSG00000007670	632.0	789.193521439283	597.455949137328	0.638809469979737	142.0	384.0	182.457054845787	75.8783410735091	0.502009781453873	6.39	6.0842364045896	ENSMUST00000007814	0.0031645569620253	0.0	0.0047468354430379	0.0063291139240506	0.0015822784810126	0.0142405063291139	0.0316455696202531	0.0474683544303797	0.360759493670886	0.5300632911392406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015822784810126	0.0031645569620253	0.995253164556962
ENSMUST00000173867	Cct4	ENSMUSG00000007739	2141.0	1493.56695071643	519.812991111905	0.530685167451715	127.0	1469.0	135.658734522136	68.2634457834513	0.530657879658071	4.41	7.05270773776265	ENSMUST00000173867	0.187295656235404	0.0476412891172349	0.0695936478281177	0.1060252218589444	0.1242410088743577	0.1475945819710415	0.1830920130780009	0.1340495095749649	0.0004670714619336	0.0	0.0	0.0004670714619336	0.0004670714619336	0.0009341429238673	0.0009341429238673	0.0009341429238673	0.0037365716954694	0.0074731433909388	0.9836524988323212	0.001401214385801
ENSMUST00000007921	0610009B22Rik	ENSMUSG00000007777	72.0	871.523700397479	47.0226822602537	0.498672834062118	158.0	51.0	169.493297678778	78.7012858785906	0.536505802761131	10.61	2.54332188298458	ENSMUST00000007921	0.7083333333333334	0.0138888888888888	0.0	0.0555555555555555	0.0277777777777777	0.0416666666666666	0.0972222222222222	0.0277777777777777	0.0277777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0277777777777777	0.0	0.1527777777777778	0.0	0.8194444444444444
ENSMUST00000007949	Twist2	ENSMUSG00000007805	815.0	1199.15135342287	172.213152529083	0.552533062564779	128.0	556.0	159.156596990543	74.1879569994278	0.521962798505984	8.61	1.27075586614985	ENSMUST00000007949	0.3840490797546012	0.1374233128834356	0.0625766871165644	0.060122699386503	0.0773006134969325	0.0674846625766871	0.0711656441717791	0.0907975460122699	0.0392638036809816	0.0098159509202454	0.0	0.0	0.0	0.0	0.0	0.0024539877300613	0.0061349693251533	0.4895705521472392	0.003680981595092	0.498159509202454
ENSMUST00000007959	Rhoa	ENSMUSG00000007815	2681.0	1153.59580430261	453.73511676917	0.511308959593438	125.0	1759.0	139.021937206673	59.4010556131196	0.493855037386992	2.85	6.8190069169945	ENSMUST00000007959	0.0089518836255128	0.1298023125699366	0.0488623647892577	0.1514360313315927	0.1182394628869824	0.1454681089145841	0.1376352107422603	0.1059306229019022	0.1286833271167475	0.0249906751212234	0.0	0.000745990302126	0.000372995151063	0.0055949272659455	0.0022379709063782	0.0026109660574412	0.0022379709063782	0.402088772845953	0.0977247295785154	0.4863856769861991
ENSMUST00000162645	Zmiz1	ENSMUSG00000007817	384.0	1452.92394265552	798.211337078795	0.550435560279667	142.0	244.0	170.081927991632	69.0714923902917	0.513220365235245	1.67	1.05219350229762	ENSMUST00000162645	0.0	0.0	0.0	0.0	0.0026041666666666	0.0234375	0.0520833333333333	0.1640625	0.3177083333333333	0.4401041666666667	0.0	0.0	0.0	0.0	0.0	0.0026041666666666	0.0026041666666666	0.0078125	0.0104166666666666	0.9765625
ENSMUST00000007980	Hnrnpa0	ENSMUSG00000007836	2646.0	1035.02962114309	490.864771023109	0.524961449818302	76.0	1708.0	139.153597138606	56.9857227370667	0.495274259820541	3.85	1.83166480208996	ENSMUST00000007980	0.0653817082388511	0.0234315948601662	0.1530612244897959	0.1572184429327286	0.1069538926681783	0.1855631141345427	0.0631141345427059	0.0835222978080121	0.0993953136810279	0.0623582766439909	0.0018896447467876	0.0083144368858654	0.046485260770975	0.0030234315948601	0.0049130763416477	0.0241874527588813	0.4493575207860922	0.0260770975056689	0.0030234315948601	0.4327286470143613
ENSMUST00000145664	Arid1a	ENSMUSG00000007880	99.0	1567.0645315393	1092.30832234739	0.624864874824959	218.0	67.0	177.910597220084	85.3453760543019	0.528138942726771	1.44	0.870189453615659	ENSMUST00000145664	0.0	0.0101010101010101	0.0	0.0202020202020202	0.0	0.0	0.0808080808080808	0.0808080808080808	0.2525252525252525	0.5555555555555556	0.0	0.0101010101010101	0.0	0.0101010101010101	0.0	0.0	0.0	0.0	0.0101010101010101	0.9696969696969696
ENSMUST00000115524	Mid1ip1	ENSMUSG00000008035	101.0	1372.38320141155	407.949712129553	0.522685072677018	157.0	63.0	155.876383645945	68.4715455526425	0.520530991514114	9.61	0.1883534133561	ENSMUST00000115524	0.0495049504950495	0.0891089108910891	0.1089108910891089	0.0891089108910891	0.0693069306930693	0.1485148514851485	0.1188118811881188	0.1485148514851485	0.099009900990099	0.0792079207920792	0.0	0.0	0.0	0.0	0.0297029702970297	0.0	0.0	0.0099009900990099	0.0099009900990099	0.9504950495049505
ENSMUST00000086112	Ap2s1	ENSMUSG00000008036	1210.0	873.846289545066	37.9158572365736	0.464490584735159	98.0	874.0	121.636705397295	52.9975650599655	0.490967674979862	1.94	10.7906844267007	ENSMUST00000086112	0.531404958677686	0.0785123966942148	0.0619834710743801	0.0710743801652892	0.068595041322314	0.0876033057851239	0.0438016528925619	0.0371900826446281	0.0157024793388429	0.0041322314049586	0.0	0.0008264462809917	0.0008264462809917	0.0	0.0008264462809917	0.0	0.0049586776859504	0.0016528925619834	0.0074380165289256	0.9834710743801652
ENSMUST00000008280	Fhl2	ENSMUSG00000008136	391.0	1568.66656449666	67.0391298066027	0.729489806620748	96.0	262.0	170.59624844311	73.4061404143909	0.521107741897016	4.28	0.551148659234863	ENSMUST00000008280	0.2659846547314578	0.0485933503836317	0.0818414322250639	0.0639386189258312	0.0869565217391304	0.0767263427109974	0.1176470588235294	0.1023017902813299	0.0971867007672634	0.0588235294117647	0.0	0.0	0.0	0.0025575447570332	0.0025575447570332	0.0	0.0025575447570332	0.0051150895140664	0.0102301790281329	0.9769820971867008
ENSMUST00000008445	Phax	ENSMUSG00000008301	161.0	1139.21885142375	354.25371390118	0.507044790532825	151.0	123.0	128.535680097461	67.6540178414489	0.536488412743865	4.15	0.567381929211555	ENSMUST00000008445	0.0124223602484472	0.2111801242236025	0.0186335403726708	0.2360248447204969	0.0807453416149068	0.1987577639751552	0.1366459627329192	0.0869565217391304	0.0186335403726708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062111801242236	0.3850931677018633	0.6086956521739131	0.0
ENSMUST00000074216	Tle1	ENSMUSG00000008305	63.0	1411.33814311652	745.746514202994	0.559112961232414	210.0	40.0	234.410315273246	66.2596058430985	0.52438512136656	22.52	2.12816354494965	ENSMUST00000074216	0.0158730158730158	0.0158730158730158	0.0	0.0476190476190476	0.0634920634920634	0.2063492063492063	0.1746031746031746	0.3968253968253968	0.0793650793650793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0158730158730158	0.9365079365079364	0.0476190476190476
ENSMUST00000136312	Ubc	ENSMUSG00000008348	4632.0	1453.05376681962	760.207403378255	0.53657200322033	125.0	3257.0	149.110259738491	64.4353670430062	0.508830495633685	2.55	0.2642708122618659	ENSMUST00000136312	0.0006476683937823	0.1528497409326424	0.0520293609671848	0.0885146804835924	0.0680051813471502	0.0785837651122625	0.0852763385146804	0.1664507772020725	0.2368307426597582	0.0708117443868739	0.0	0.0002158894645941	0.0008635578583765	0.0010794473229706	0.0006476683937823	0.0010794473229706	0.0010794473229706	0.0021588946459412	0.0015112262521588	0.9913644214162348
ENSMUST00000008537	Carhsp1	ENSMUSG00000008393	573.0	1451.9799545899	821.305798777288	0.568950888774033	158.0	408.0	137.387924357748	60.7079356862572	0.50884188736817	9.78	1.22492858325562	ENSMUST00000008537	0.291958041958042	0.0891608391608391	0.0472027972027972	0.0402097902097902	0.0419580419580419	0.0751748251748251	0.0926573426573426	0.0909090909090909	0.1398601398601398	0.0909090909090909	0.0	0.0069930069930069	0.2902097902097902	0.0034965034965034	0.0069930069930069	0.0104895104895104	0.0034965034965034	0.0104895104895104	0.0	0.6678321678321678
ENSMUST00000008542	Elk3	ENSMUSG00000008398	722.0	1562.39764437951	682.431809296233	0.518692517582743	144.0	485.0	151.430140614165	66.1538357890612	0.51416337617063	5.24	1.8653590490362495	ENSMUST00000008542	0.1731301939058172	0.0886426592797784	0.0997229916897507	0.1066481994459833	0.1648199445983379	0.0429362880886426	0.0346260387811634	0.0623268698060941	0.1551246537396121	0.0720221606648199	0.0013850415512465	0.0	0.002770083102493	0.0110803324099723	0.0900277008310249	0.5138504155124654	0.002770083102493	0.002770083102493	0.0138504155124653	0.3614958448753462
ENSMUST00000008573	Herpud2	ENSMUSG00000008429	129.0	1656.9821465223	778.533853613667	0.534640438602764	149.0	84.0	146.626929938352	75.3626252971458	0.537324699776538	2.61	1.8388805165967497	ENSMUST00000008573	0.1085271317829457	0.0387596899224806	0.0232558139534883	0.0930232558139534	0.0387596899224806	0.0852713178294573	0.1162790697674418	0.1782945736434108	0.2248062015503876	0.0930232558139534	0.0	0.0077519379844961	0.0	0.0155038759689922	0.0077519379844961	0.0	0.0	0.0	0.0232558139534883	0.9457364341085271
ENSMUST00000008579	Rdh13	ENSMUSG00000008435	113.0	1234.92274825847	563.401650445096	0.514339764566059	208.0	66.0	159.547484780546	70.8574735115109	0.532856217113783	12.24	0.486822012149062	ENSMUST00000008579	0.0442477876106194	0.0	0.0176991150442477	0.0176991150442477	0.0530973451327433	0.1150442477876106	0.1592920353982301	0.2035398230088495	0.2654867256637168	0.1238938053097345	0.0	0.0265486725663716	0.0	0.0	0.0	0.0	0.0	0.0	0.0442477876106194	0.9292035398230089
ENSMUST00000077755	Arpc5	ENSMUSG00000008475	991.0	1821.21203303968	66.8870242222804	0.72885885410341	164.0	670.0	143.591939197125	65.1260807785857	0.495712326640093	1.93	3.16146894890056	ENSMUST00000077755	0.2966700302724521	0.0766902119071644	0.0797174571140262	0.0343087790110998	0.0575176589303733	0.0998990918264379	0.0867810292633703	0.1160443995963673	0.1291624621594349	0.0232088799192734	0.0	0.0	0.0	0.0030272452068617	0.0827447023208879	0.0	0.0010090817356205	0.0020181634712411	0.0050454086781029	0.9061553985872856
ENSMUST00000118317	Hipk1	ENSMUSG00000008730	393.0	1399.52456222599	767.956010467865	0.543871833387627	162.0	263.0	165.128896863855	66.4694202020818	0.497505589731409	4.59	2.2283692112148694	ENSMUST00000118317	0.0025445292620865	0.0025445292620865	0.005089058524173	0.0127226463104325	0.0356234096692111	0.0229007633587786	0.0381679389312977	0.1526717557251908	0.3282442748091603	0.3994910941475827	0.0	0.0	0.0	0.0	0.010178117048346	0.0381679389312977	0.0254452926208651	0.0076335877862595	0.005089058524173	0.9134860050890584
ENSMUST00000008878	Gprc5b	ENSMUSG00000008734	237.0	1620.09772477905	781.684738760951	0.524603176931421	171.0	163.0	155.175334036664	58.1225249104243	0.501765287134691	8.39	1.9401857546002097	ENSMUST00000008878	0.0550847457627118	0.0169491525423728	0.0338983050847457	0.0550847457627118	0.0847457627118644	0.1016949152542373	0.1228813559322034	0.1906779661016949	0.3008474576271186	0.0381355932203389	0.0	0.0	0.0	0.0381355932203389	0.0084745762711864	0.0254237288135593	0.1906779661016949	0.0	0.0	0.7372881355932204
ENSMUST00000009003	Rala	ENSMUSG00000008859	359.0	1198.02204856921	587.848985312137	0.545250643168644	170.0	254.0	135.261377272583	51.6054070282918	0.506752620041903	3.91	8.19637325001265	ENSMUST00000009003	0.3314763231197771	0.1142061281337047	0.1392757660167131	0.0584958217270195	0.0473537604456824	0.0584958217270195	0.0389972144846796	0.0835654596100278	0.1086350974930362	0.0194986072423398	0.0	0.0	0.0027855153203342	0.4568245125348189	0.0417827298050139	0.0724233983286908	0.0	0.0	0.0083565459610027	0.4178272980501393
ENSMUST00000009157	Dynll1	ENSMUSG00000009013	3118.0	716.146592773318	97.5628207743474	0.344980293999545	157.0	2075.0	131.297443472584	59.1518670756537	0.50432093253969	3.19	10.6222869233494	ENSMUST00000009157	0.7475946119307249	0.1468890314304041	0.0958948043617703	0.00096215522771	0.0006414368184733	0.0019243104554201	0.0019243104554201	0.0012828736369467	0.0022450288646568	0.0006414368184733	0.0	0.0006414368184733	0.0048107761385503	0.9830019243104554	0.0	0.0	0.0	0.0	0.0003207184092366	0.0112251443232841
ENSMUST00000009174	Pdcl	ENSMUSG00000009030	145.0	1374.78052101339	705.538412794413	0.568532338997063	198.0	93.0	169.175998704872	63.9034579206142	0.499647539003269	12.81	0.933096397677068	ENSMUST00000009174	0.0206896551724137	0.0482758620689655	0.0482758620689655	0.0482758620689655	0.0689655172413793	0.1379310344827586	0.096551724137931	0.1586206896551724	0.2827586206896552	0.0896551724137931	0.0	0.0	0.0	0.0	0.0	0.0	0.0068965517241379	0.0	0.1862068965517241	0.8068965517241379
ENSMUST00000009256	Bcl2l13	ENSMUSG00000009112	148.0	1753.02326159583	899.432466128062	0.548514983389823	170.0	94.0	156.354566330262	70.6877651807592	0.519858713299822	13.56	2.1516600365220895	ENSMUST00000009256	0.0675675675675675	0.0878378378378378	0.2027027027027027	0.25	0.0675675675675675	0.027027027027027	0.0202702702702702	0.0405405405405405	0.1081081081081081	0.1283783783783783	0.0	0.0	0.0	0.0135135135135135	0.6554054054054054	0.0	0.0067567567567567	0.0	0.0	0.3243243243243243
ENSMUST00000009435	Pttg1ip	ENSMUSG00000009291	821.0	1604.74315546185	600.970861832393	0.548586489902482	163.0	564.0	156.965616392864	63.6000728403806	0.506065705208737	10.88	6.91492683212796	ENSMUST00000009435	0.1181485992691839	0.0962241169305724	0.0755176613885505	0.0499390986601705	0.0682095006090134	0.0889159561510353	0.0950060901339829	0.1291108404384896	0.1900121802679659	0.0889159561510353	0.0012180267965895	0.0097442143727162	0.002436053593179	0.0097442143727162	0.0060901339829476	0.0012180267965895	0.0012180267965895	0.0036540803897685	0.0012180267965895	0.9634591961023142
ENSMUST00000174510	Ube2g2	ENSMUSG00000009293	270.0	1534.33440991469	537.730739441092	0.538638831913275	185.0	191.0	143.769724795358	54.3373236039244	0.493599153063477	1.33	1.24767790610164	ENSMUST00000174510	0.1925925925925926	0.0703703703703703	0.0407407407407407	0.0592592592592592	0.0518518518518518	0.0851851851851851	0.137037037037037	0.1777777777777777	0.174074074074074	0.0111111111111111	0.0	0.0074074074074074	0.0037037037037037	0.0	0.0	0.0	0.0	0.0037037037037037	0.0037037037037037	0.9814814814814816
ENSMUST00000040599	Nav1	ENSMUSG00000009418	123.0	1502.37176872484	799.040962313575	0.572977312148807	197.0	81.0	178.75021850708	70.67523091556	0.529826760479347	10.53	2.08489069473786	ENSMUST00000040599	0.0	0.0	0.016260162601626	0.089430894308943	0.1544715447154471	0.1300813008130081	0.4227642276422764	0.008130081300813	0.024390243902439	0.1544715447154471	0.0	0.0	0.0	0.0	0.1544715447154471	0.089430894308943	0.024390243902439	0.5447154471544715	0.0	0.1869918699186991
ENSMUST00000120105	Cdk9	ENSMUSG00000009555	49.0	1086.90348596344	337.203936111329	0.541059796236313	218.0	37.0	153.289714226657	70.3653405437408	0.551327446810755	4.51	0.872884136025576	ENSMUST00000120105	0.0408163265306122	0.1224489795918367	0.0816326530612244	0.0408163265306122	0.1428571428571428	0.0816326530612244	0.1836734693877551	0.1632653061224489	0.0816326530612244	0.0612244897959183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0408163265306122	0.9591836734693876
ENSMUST00000118152	Cbx5	ENSMUSG00000009575	782.0	1469.92576855763	800.373194042434	0.52922471941782	105.0	488.0	165.562284855014	75.3007216552616	0.50485681685852	2.74	4.2885213684183	ENSMUST00000118152	0.078005115089514	0.0537084398976982	0.0242966751918158	0.0051150895140664	0.0051150895140664	0.0089514066496163	0.0153452685421994	0.1010230179028133	0.2800511508951406	0.428388746803069	0.0089514066496163	0.0549872122762148	0.0818414322250639	0.0102301790281329	0.0	0.0076726342710997	0.0025575447570332	0.0038363171355498	0.0012787723785166	0.8286445012787724
ENSMUST00000020312	Mcu	ENSMUSG00000009647	184.0	1204.54642456343	653.248779115459	0.554000671713469	170.0	126.0	176.322403560463	72.1200610384417	0.491922023594637	4.73	3.15423347896479	ENSMUST00000020312	0.0380434782608695	0.0054347826086956	0.0108695652173913	0.0163043478260869	0.0380434782608695	0.1358695652173913	0.1793478260869565	0.1847826086956521	0.2880434782608695	0.1032608695652173	0.0	0.0054347826086956	0.0	0.0	0.0054347826086956	0.0	0.0	0.0	0.0054347826086956	0.9836956521739132
ENSMUST00000164107	Bcr	ENSMUSG00000009681	296.0	1691.17483864486	1032.58108003438	0.561380884137359	181.0	207.0	150.230529424569	57.6569825109218	0.496250184035556	8.72	3.08813284173987	ENSMUST00000164107	0.0033783783783783	0.0033783783783783	0.0067567567567567	0.0405405405405405	0.0506756756756756	0.1621621621621621	0.1283783783783783	0.1148648648648648	0.1587837837837837	0.3310810810810811	0.0	0.0	0.0	0.0	0.0033783783783783	0.0	0.2905405405405405	0.0	0.0067567567567567	0.6993243243243243
ENSMUST00000010189	Tmem115	ENSMUSG00000010045	185.0	2100.10568213909	56.9884599028717	0.777485875592995	169.0	121.0	141.099997021124	59.9431823462583	0.49983365738019	8.06	0.576462919325986	ENSMUST00000010189	0.2054054054054054	0.054054054054054	0.0702702702702702	0.0594594594594594	0.0432432432432432	0.0864864864864864	0.1459459459459459	0.1027027027027027	0.1783783783783784	0.054054054054054	0.0	0.0	0.0	0.0	0.0054054054054054	0.0054054054054054	0.0054054054054054	0.0	0.0	0.9837837837837838
ENSMUST00000010198	Tusc2	ENSMUSG00000010054	124.0	1128.10682333825	458.039707289894	0.530850581892574	203.0	81.0	153.797330820352	62.9669428843411	0.506518367694086	20.33	0.301525023960349	ENSMUST00000010198	0.3548387096774194	0.032258064516129	0.1370967741935483	0.0806451612903225	0.0403225806451612	0.0483870967741935	0.0806451612903225	0.1129032258064516	0.1129032258064516	0.0	0.0	0.0	0.0	0.2983870967741935	0.0	0.0	0.0	0.0080645161290322	0.0161290322580645	0.6774193548387096
ENSMUST00000010211	Rassf1	ENSMUSG00000010067	56.0	1462.58695170951	381.174418244439	0.524509747351825	176.0	39.0	223.499497192161	47.9976738139082	0.446978508934915	50.09	0.282608883734548	ENSMUST00000010211	0.1428571428571428	0.2321428571428571	0.0178571428571428	0.0714285714285714	0.125	0.0892857142857142	0.0357142857142857	0.125	0.1428571428571428	0.0178571428571428	0.0	0.0	0.0	0.0	0.0178571428571428	0.0178571428571428	0.0	0.0	0.0178571428571428	0.9464285714285714
ENSMUST00000170157	Slc3a2	ENSMUSG00000010095	577.0	1312.63786106644	425.217273461368	0.493960628118125	155.0	371.0	166.894759883896	78.1098739398909	0.519195528224278	7.82	0.526261163917145	ENSMUST00000170157	0.0225694444444444	0.1145833333333333	0.1284722222222222	0.1388888888888889	0.2100694444444444	0.2135416666666666	0.15625	0.0104166666666666	0.0052083333333333	0.0	0.0	0.0052083333333333	0.0	0.0	0.0017361111111111	0.0034722222222222	0.0017361111111111	0.9791666666666666	0.0017361111111111	0.0069444444444444
ENSMUST00000010434	AI597479	ENSMUSG00000010290	67.0	1483.58428700796	1017.23514640054	0.638819409911988	217.0	37.0	174.612381553706	99.872211610752	0.554588818038697	8.81	0.6321952666384189	ENSMUST00000010434	0.0746268656716417	0.0	0.0149253731343283	0.0149253731343283	0.0	0.0298507462686567	0.1940298507462686	0.3432835820895522	0.1641791044776119	0.1641791044776119	0.0	0.0	0.0149253731343283	0.0	0.0	0.0	0.0	0.0149253731343283	0.0298507462686567	0.9402985074626866
ENSMUST00000010451	Tmem86a	ENSMUSG00000010307	42.0	1812.90201006153	32.7784442243174	0.750497120660963	313.0	27.0	156.043665589826	68.3851378972324	0.531020366718483	12.85	0.2239141425661209	ENSMUST00000010451	0.2619047619047619	0.0476190476190476	0.0238095238095238	0.0476190476190476	0.119047619047619	0.0714285714285714	0.119047619047619	0.1666666666666666	0.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
